skillID,desc,pdesc,h,ph,hch
31221011,"진정한 마족의 힘을 사용하여 전방의 적을 강력하게 베며, 적의 방어를 일정 비율 무시한다.\r\n#c익시드# : 점점 공격 속도가 빨라지고 HP 소비가 늘어나며, 최종 단계에 이르면 2번 더 공격한다.",,"최대 HP의 #hpRCon% 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격. 적의 방어율 #ignoreMobpdpR% 무시.",,
31221012,"진정한 마족의 힘을 사용하여 전방의 적을 강력하게 베며, 적의 방어를 일정 비율 무시한다.\r\n#c익시드# : 점점 공격 속도가 빨라지고 HP 소비가 늘어나며, 최종 단계에 이르면 2번 더 공격한다.",,"최대 HP의 #hpRCon% 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격. 적의 방어율 #ignoreMobpdpR% 무시.",,
31221014,"적들을 추적하는 방패를 던진다. 던져진 방패는 목표를 맞춘 다음, 주변의 적을 쫓아 간다. 주변에 적이 없을 경우 동일한 적을 다시 공격한다. 실드 체이싱은 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.",,"HP #hpCon 소비, #bulletCount개의 방패를 적에게 던져서 #damage%의 데미지로 #attackCount번 공격. 방패 1개 당 최대 #z번 공격\n재사용 대기시간 #cooltime초 \r\n[패시브 효과 : 익시드: 문라이트 슬래시의 스킬 데미지 #damPlus%p 증가]",,
31220043,영구적으로 익시드 스킬의 데미지를 증가 시킨다.,,영구적으로 익시드 스킬의 데미지 #damR% 증가,,
31220044,영구적으로 익시드 스킬을 사용했을 때의 오버로드 최대 수치를 감소 시킨다.,,영구적으로 익시드 오버로드 최대 수치 #x 감소,,
31220045,영구적으로 익시드 스킬의 추가 공격의 발동 확률을 증가 시킨다.\r\n필요 스킬 : #c인핸스드 익시드 15레벨 이상#,,영구적으로 익시드 스킬의 추가 공격 발동 확률  #prop% 증가,,
31220046,영구적으로 받는 데미지 비율을 추가로 감소 시킨다.\r\n필요 스킬 : #c리프랙트 이블 1레벨 이상#,,영구적으로 받는 데미지 비율 #x% 추가로 감소,,
31220047,영구적으로 상태 내성 확률을 증가 시킨다.\r\n필요 스킬 : #c리프랙트 이블 1레벨 이상#,,영구적으로 상태 내성 확률 #x 추가로 증가,,
31220048,영구적으로 모든 속성 내성 확률을 증가 시킨다.\r\n필요 스킬 : #c리프랙트 이블 1레벨 이상#,,영구적으로 모든 속성 내성 확률 #x% 추가로 증가,,
31220049,영구적으로 실드 체이싱 스킬의 데미지를 증가시킨다.,,영구적으로 실드 체이싱의 데미지 #damR% 증가,,
31220050,영구적으로 실드 체이싱의 방패 1개 당 최대 공격 횟수를 증가 시킨다.,,영구적으로 실드 체이싱의 방패 1개 당 최대 공격 횟수 #z 증가,,
31220051,영구적으로 실드 체이싱의 사거리를 증가 시킨다.,,영구적으로 실드 체이싱의 사거리 50 증가,,
31221052,주위를 어둠에 물들인 다음 엄청난 속도로 푸른 검광과 함께 적들을 베어버린다. 빠른 움직임이 몸에 무리를 주어 익시드 오버로드가 증가한다.,,"최대 HP의 #hpRCon% 소비, 익시드 오버로드 #x 증가, 최대 #mobCount명의 적 #damage% 데미지로 #attackCount번 공격\n재사용 대기시간 #cooltime초",,
31221053,악마의 수정을 불러내어 응축되었던 마족의 기운을 펼쳐낸다.,,"HP #hpCon 소비, #time초 동안 데미지 #indieDamR% 증가.\n재사용 대기시간 #cooltime초. 파티원 중 데몬 직업군, 레지스탕스 직업군, 제논에만 효과",,
31221054,"금단의 계약을 통해 일정 시간 동안 데미지를 증가시키고, 스킬을 사용했을 때 HP가 소비되지 않는다.",,"HP #hpCon 소비, #time초 동안 데미지 #indieDamR% 증가, 스킬 사용 시 HP 소비 없음\n재사용 대기시간 #cooltime초",,
32001000,다수의 적들을 빠르게 3번 연속 공격한다.\n#c2차 스킬 '쿼드 블로우'를 익히기 위해 10레벨 이상 필요#,다수의 적들을 빠르게 3번 연속 공격한다.,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격","MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격",
32001002,"근접 전투에 효율적이도록 텔레포트를 개량한 스킬이다. 일정 거리만큼 순간 이동한다. 상, 하, 좌, 우 방향키와 함께 누르면 해당 방향으로 이동할 수 있고 점프 중에도 사용할 수 있다.\n#c3차 스킬 '다크 라이트닝'을 익히기 위해 5레벨 이상 필요#",,"MP #mpCon 소비, 좌우 #x 거리, 상하 #y 거리를 순간이동",,
32001016,"자신의 몸에서 밝은 노란 빛의 오라를 방출하여 주위의 파티원들의 이동속도, 공격 속도를 증가시킨다. 스킬을 한 번 더 사용해서 오라를 해제할 수 있으며, 다른 종류의 오라를 사용하면 해제된다. 추가로 이동속도, 최대 이동속도, 점프력, 공격 속도, 회피율이 영구히 증가한다.\n3차 스킬 다크 라이트닝을 배웠을 때 텔레포트 Ver.2 이동거리 증가 온오프 : 마우스 우클릭",,"초당 MP #mpCon 소비, 이동속도 #indieSpeed, 공격 속도 1단계 증가\n재사용 대기시간 #cooltime초\n[패시브 효과 : 이동속도 #psdSpeed, 최대 이동속도 #speedMax,  점프력 #psdJump, 공격 속도 2단계, 회피율 #er% 증가]",,
32001014,"흑마술의 비급을 사용해 사신과 계약한다. 사신은 자신을 따라다니며, 일정 수 이상의 영혼을 수집하면 본 모습을 드러내 넓은 범위를 공격해준다. 사신의 공격은 공격 반사 상태의 적에게도 피해를 입히고 자신의 레벨에 비례한 공격력을 가진다.\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬",,적을 #x명 해치운 뒤 그 다음 공격을 할 때 최대 #mobCount명의 적에게 #w + 자신의 레벨당 #z%로 #attackCount번 공격. 보스에게 #y번 공격하면 적을 1명 해치운 것으로 취급. 발동 후 #time초 동안 다시 발동하지 않음. ,,
32000015,스태프를 다루는 법을 갈고 닦아 하나의 기술로 완성시킨다.,,"마력 #madX, 크리티컬 확률 #cr%, 방어력 #pddX 증가",,
32000012,,공격 시 일정확률로 대상을 마법공격에 취약한 상태로 만든다. 취약 상태가 된 대상을 마법스킬로 공격하면 더 많은 피해를 줄 수 있다.,,공격 시 #prop% 확률로 대상을 #time초 동안 마법공격에 취약한 상태로 만듦. 대상에게 마법 스킬 사용 시 데미지 #x% 증폭,
32101000,다수의 적들을 빠르게 4번 연속 공격한다.\n필요 스킬 : #c트리플 블로우 10레벨 이상#\n#c3차 스킬 '데스 블로우'를 익히기 위해 10레벨 이상 필요#,다수의 적들을 빠르게 4번 연속 공격한다.\n필요 스킬 : #c트리플 블로우 20레벨 이상#,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격","MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격",
32101001,마법진으로부터 검은 사슬을 뻗어내 전방의 적 다수를 자신의 앞으로 끌고 온다. 끌려온 적들은 데미지를 입고 일정 시간 동안 기절 상태가 된다. 사용 후 #c블로우류 스킬과 연계#하여 사용할 수 있다. 일부 몬스터는 저항하여 끌려오지 않고 기절하지 않는다.,,"MP #mpCon 소비, 최대 #mobCount명의 적에게 #damage% 데미지, #time초 동안 기절",,
32101009,"자신의 몸에서 붉은 빛의 오라를 방출하여 주위의 파티원들이 적에게 입힌 데미지의 일부를 HP로 흡수시켜주는 능력을 가지게 한다. 한 번에 캐릭터 최대 HP의 15% 이상 회복할 수 없다. 스킬을 한 번 더 사용해서 오라를 해제할 수 있으며, 다른 종류의 오라를 사용하면 해제된다. 추가로 적을 해치울 때마다 적의 영혼을 제물로 최대 HP의 일정비율을 회복하는 능력을 영구히 가진다.",,"초당 MP #mpCon 소비, 준 데미지의 #x%만큼 회복, 한 번 회복 후 #subTime초 동안 재회복 불가, 배틀메이지가 준 데미지는 드레인 오라 범위 안의 파티원도 함께 회복시킴.\n재사용 대기시간 #cooltime초\n[패시브 효과 : 4초 마다 최대 HP의 #y% + #hp 회복, 적을 해치울 때마다 최대 HP의 #killRecoveryR% 회복]",,
32101005,MP를 소비하여 일정 시간 동안 스태프의 공격 속도를 2단계 증가시킨다.\n필요 스킬 : #c스태프 마스터리 5레벨 이상#,,"MP #mpCon 소비, #time초 동안 공격 속도 증가",,
32100006,"스태프 숙련도와 마력, 크리티컬 확률을 증가시킨다.\n#c4차 스킬 '스태프 엑스퍼트'를 익히기 위해 10레벨 이상 필요#",,"스태프 계열 무기 숙련도 #mastery%, 마력 #x 증가, 크리티컬 확률 #cr% 증가",,
32100007,정신 수양을 통해 영구적으로 지력을 증가시킨다.,,영구적으로 지력 #intX 증가,,
32100008,자신의 최대 HP를 비약적으로 증가시킨다.,,최대 HP #mhpR% 증가,,
32100010,사신과 계약을 강화한다.,,적을 #x명 해치운 뒤 그 다음 공격을 할 때 최대 #mobCount명의 적에게 #w + 자신의 레벨당 #z%로 #attackCount번 공격하는 것으로 강화. 발동 후 #time초 동안 다시 발동하지 않음.,,
32111002,다수의 적들을 빠르게 5번 연속 공격한다.\n필요 스킬 : #c쿼드 블로우 10레벨 이상\n4차 스킬 '피니쉬 블로우'를 익히기 위해 10레벨 이상 필요#,다수의 적들을 빠르게 5번 연속 공격한다.\n필요 스킬 : #c쿼드 블로우 20레벨 이상,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격","MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격",
32111015,검은 체인으로 다수의 적을 밀어내며 전방으로 돌진한다. 사용 후 #c블로우류 스킬과 연계#할 수 있다. 일부 몬스터는 저항하여 밀리지 않는다. 추가로 다크 체인의 데미지가 영구히 증가한다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 공격.\n[패시브 효과 : 다크 체인의 데미지 #damR% 증가]",,
32111012,"자신의 몸에서 푸른 빛의 오라를 방출하여 주위 파티원들의 상태 이상 내성을 증가시키고 피격 데미지를 감소시킨다. 스킬을 한 번 더 사용해서 오라를 해제할 수 있으며, 다른 종류의 오라를 사용하면 해제된다. 추가로 상태 이상 내성, 모든 속성 내성, 방어력이 증가하고 피격 데미지 감소가 영구히 증가한다.",,"초당 MP #mpCon 소비, 상태 이상 내성 #indieAsrR 증가, 피격 데미지 #y% 감소.\n재사용 대기시간 #cooltime초\n[패시브 효과 : 상태 이상 내성 #asrR, 모든 속성 내성 #terR%, 방어력 #pddR% 증가, 피격 데미지 #ignoreMobDamR% 감소]",,
32111016,"텔레포트를 사용하면 출발점과 도착점 사이를 검은 번개로 공격하며 맞은 적에게 검은 징표를 새긴다.\n다크 라이트닝을 배우면 다크 체인, 배틀 스퍼트 사용 시에도 검은 징표가 새겨지며 징표를 새기는 스킬과 소환수로는 징표를 소비할 수 없다. 또한 옐로우 오라 사용 중 텔레포트 Ver.2의 이동거리 증가가 증가하고 스킬UI에서 옐로우 오라를 우클릭하여 기능을 온오프 할 수 있다.\n필요 스킬 : #c텔레포트 Ver.2 5레벨 이상#\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬",,"텔레포트 사용 시 MP #mpCon 추가 소비, 텔레포트 시작점과 도착점 사이의 적을 최대 #mobCount명까지 #damage%의 데미지로 #attackCount번 공격. 공격을 받은 적에게 #time초 동안 검은 징표를 새김. 검은 징표가 새겨진 적을 공격 시 징표를 소비해 #x%로 #y번 공격. 징표 소비 공격은 보스 몬스터 공격 시 데미지 #bdR% 증가.",,
32110001,보다 증가된 전투 기술을 익혀 데미지와 크리티컬 데미지를 영구적으로 증가시킨다.,,"최종 데미지 #mdR%, 크리티컬 데미지 #criticaldamage% 증가",,
32110018,적의 공격에도 뒤로 물러서지 않는 상태가 된다.,,스탠스 확률 #stanceProp% 증가,,
32110019,레지스탕스의 기술과 흑마술을 접목하여 반응속도를 강화시킨다. ,,"공격 속도 1단계, 회피율 #er%, 이동속도 #psdSpeed, 최대 이동속도 #speedMax 증가",,
32110017,사신과 계약을 더욱 강화한다.,,적을 #x명 해치운 뒤 그 다음 공격을 할 때 최대 #mobCount명의 적에게 #w + 자신의 레벨당 #z%로 #attackCount번 공격하는 것으로 강화. 발동 후 #time초 동안 다시 발동하지 않음.,,
32110020,,,,,
32121002,다수의 적들을 빠르게 6번 연속 공격한다.\n필요 스킬 : #c데스 블로우 10레벨 이상#,다수의 적들을 빠르게 6번 연속 공격한다.\n필요 스킬 : #c데스 블로우 20레벨 이상#,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격, 추가 크리티컬 확률 #cr%, 추가 방어율 무시 #ignoreMobpdpR%","MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격","MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격, #hcProp% 확률로 #hcTime초 동안 기절, 추가 크리티컬 확률 #cr%"
32121004,"죽음의 번개로 최대 15마리의 적을 동시에 공격하고 일정 시간 동안 기절시킨다. 다크 제네시스는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 추가로 다크 제네시스 스킬을 배우면 다크 체인, 배틀 스퍼트, 다크 라이트닝의 데미지가 영구적으로 증가하고 재사용 대기시간 중 적을 공격하면 단일 적에게 번개 공격을 하여 피해를 입힌다.",,"MP #mpCon 소비, 최대 #mobCount명의 적에게 #damage% 데미지로 #attackCount번 공격하고 #time초 동안 기절시킴\n재사용 대기시간 #cooltime초\n#c[파이널 어택류 스킬]# 재사용 대기시간 중 공격 시 단일 적에게 #prop% 확률로 #x% 데미지의 번개로 공격\n[패시브 효과 : 다크 체인, 배틀 스퍼트, 다크 라이트닝의 데미지 #damR% 증가]",,
32121011,"죽음의 번개로 최대 15마리의 적을 동시에 공격하고 일정 시간 동안 기절시킨다. 다크 제네시스는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 추가로 다크 제네시스 스킬을 배우면 다크 체인, 배틀 스퍼트, 다크 라이트닝의 데미지가 영구적으로 증가하고 재사용 대기시간 중 적을 공격하면 단일 적에게 번개 공격을 하여 피해를 입힌다.",어둠의 빛으로 최대 15마리의 적을 동시에 공격하고 일정 시간 동안 기절시킨다. 추가로 다크 라이트닝 스킬을 배우면 다크 라이트닝의 데미지가 영구적으로 증가한다.,"MP #mpCon 소비, 최대 #mobCount명의 적에게 #damage% 데미지로 #attackCount번 공격하고 #time초 동안 기절시킴\n재사용 대기시간 #cooltime초\n재사용 대기시간 중 공격 시 단일 적에게 #prop% 확률로 #x% 데미지의 번개로 공격\n[패시브 효과 : 다크 체인, 배틀 스퍼트, 다크 라이트닝의 데미지 #damR% 증가]","액티브 효과 : MP #mpCon 소비, 최대 #mobCount명의 적에게 #damage% 데미지, #prop% 확률로 #time초 동안 기절, 재사용 대기시간 #cooltime초\n패시브 효과 : 다크 라이트닝의 데미지 #damR% 증가","액티브 효과 : MP #mpCon 소비, 최대 #mobCount명의 적에게 #damage% 데미지, #hcProp% 확률로 #hcTime초 동안 기절\n재사용 대기시간 #cooltime초\n패시브 효과 : 다크 라이트닝의 데미지 #damR% 증가"
